business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U013,020056955,Synergy Innovations,NaN,2019.0,196143283.0,2019-08-09,20190920,20190523,20190508.0,CAD,RV,1.0,7246.94,2019-10-07,Immediate,196143283.0,1
U005,020029787,Vertex Solutions Inc.,2020-05-05,2019.0,192491480.0,2019-09-01,20200329,20190613,20190331.0,USD,RV,1.0,1006.79,2019-06-28,1/15 EOM,192491480.0,1
U002,020034159,Infinity Holdings,2019-02-11,2019.0,195353902.0,2020-02-24,20191204,20190218,20190511.0,USD,RV,1.0,519097.18,2020-05-12,Monthly,195353902.0,1
U001,020016350,Acme Industries,2020-03-27,2020.0,191987331.0,2020-05-10,20190312,20191212,20191026.0,USD,RV,1.0,3012.49,2020-01-17,Net 7,191987331.0,0
U007,020091198,Pioneer Industries,NaN,2019.0,193142725.0,2019-02-28,20190904,20200515,20190208.0,CAD,RV,1.0,805083.77,2019-07-03,Escrow,193142725.0,1
U013,020079630,Nexus Networks,2019-10-10,2019.0,198829541.0,2019-07-28,20190322,20200513,20190527.0,USD,RV,1.0,84027.31,2020-02-16,Tiered,198829541.0,0
U001,020006278,Synergy Innovations,2019-11-02,2020.0,198530380.0,2019-11-14,20190828,20200226,20200420.0,USD,RV,1.0,425105.55,2020-03-06,Due Dates,198530380.0,0
U007,020000100,Peak Technologies,2020-01-24,2020.0,196173582.0,2019-09-05,20190909,20190812,20200412.0,USD,RV,1.0,45603.09,2019-09-11,Tiered,196173582.0,0
U007,020060461,Elite Systems Group,NaN,2019.0,191536095.0,2019-11-13,20190316,20190127,20190612.0,USD,RV,1.0,636294.72,2020-02-10,Licencing,191536095.0,0
U013,020086191,Enterprise Innovations,2020-04-14,2020.0,197885799.0,2020-02-13,20190406,20190307,20200305.0,USD,RV,1.0,56200.24,2020-05-01,PIA,197885799.0,1
CA02,020031376,Future Commerce Ltd.,2019-11-25,2020.0,195568204.0,2019-03-22,20200420,20200324,20190319.0,CAD,RV,1.0,66113.09,2019-01-20,30 EOM,195568204.0,1
U013,020093464,Pioneer Industries,2019-10-10,2019.0,195682875.0,2020-02-02,20200305,20200409,20200404.0,USD,RV,1.0,64304.82,2019-04-28,Lease-to-Own,195682875.0,1
U001,020035708,Global Nexus,NaN,2019.0,196617901.0,2019-11-17,20191006,20191206,20191114.0,CAD,RV,1.0,29182.83,2019-09-17,Consumables,196617901.0,1
U007,020028516,InnovaTech Group,2019-09-28,2019.0,196854683.0,2019-04-19,20200219,20190420,20191218.0,USD,RV,1.0,501950.94,2020-01-22,Consumables,196854683.0,0
U002,020099218,Global Nexus,2019-11-21,2020.0,199757767.0,2019-12-05,20190504,20190909,20200222.0,USD,RV,1.0,53261.47,2019-01-23,Annually,199757767.0,1
U001,020022908,Enterprise Innovations,2019-06-04,2020.0,194959327.0,2020-01-25,20200325,20190815,20190816.0,CAD,RV,1.0,939657.02,2019-09-25,CIA,194959327.0,1
U005,020011429,Elite Systems Group,NaN,2020.0,198888010.0,2020-04-23,20190123,20190324,20190206.0,CAD,RV,1.0,3732.67,2019-03-09,In Advance,198888010.0,0
U013,020035834,Dynamic Industries,2019-07-14,2020.0,198258641.0,2020-03-24,20190404,20190906,20190425.0,CAD,RV,1.0,6353.13,2019-04-14,Daily,198258641.0,1
U005,020073007,Nexus Networks,2019-11-02,2020.0,195674458.0,2019-10-14,20190901,20190115,20200224.0,CAD,RV,1.0,9271.06,2019-04-23,PID,195674458.0,1
U002,020038867,Vertex Solutions Inc.,2019-12-11,2020.0,191433462.0,2020-03-25,20190723,20190529,20191213.0,CAD,RV,1.0,872466.01,2020-04-07,Semi-Annually,191433462.0,0
U005,020002634,OmniTech Solutions,NaN,2019.0,193866930.0,2019-05-10,20190206,20200205,20200405.0,USD,RV,1.0,93513.61,2020-04-07,1/10 Prox,193866930.0,1
CA02,020055593,Pinnacle Manufacturing,2019-03-24,2020.0,191614628.0,2020-01-08,20190819,20200209,20191224.0,USD,RV,1.0,2569.6,2019-05-21,1/15 EOM,191614628.0,1
CA02,020061084,Ultimate Solutions,2019-06-16,2019.0,192599963.0,2020-01-29,20190618,20200329,20200327.0,USD,RV,1.0,972045.66,2019-09-18,Out-of-Pocket,192599963.0,0
U001,020026325,Quantum Enterprises,2020-05-06,2020.0,192277498.0,2019-11-28,20200104,20190730,20190718.0,USD,RV,1.0,6551.64,2019-12-22,Pro-Rata,192277498.0,0
U001,020034778,NextWave Technologies,NaN,2020.0,196970615.0,2019-06-21,20200502,20200317,20200210.0,CAD,RV,1.0,35132.95,2019-08-19,Pro-Rata,196970615.0,0
U002,020041379,Global Ventures,2019-05-28,2019.0,194459479.0,2019-07-26,20191013,20200307,20190415.0,USD,RV,1.0,6130.25,2019-10-25,Semi-Annually,194459479.0,1
U007,020041750,Nexus Networks,2019-02-20,2020.0,199678124.0,2020-01-02,20190806,20191001,20200423.0,USD,RV,1.0,679268.53,2019-08-14,90 EOM,199678124.0,1
U002,020031072,Advanced Enterprises,2020-05-09,2019.0,190526928.0,2019-06-21,20190521,20191203,20191224.0,CAD,RV,1.0,52711.5,2019-04-05,Lease-to-Own,190526928.0,1
U005,020045496,Prime Innovations,NaN,2019.0,195697690.0,2020-04-22,20190219,20190920,20191002.0,USD,RV,1.0,9260.9,2019-09-10,N30,195697690.0,1
U013,020027457,Quantum Dynamics,2019-08-30,2020.0,192374293.0,2019-09-01,20190525,20190529,20190308.0,USD,RV,1.0,2558.35,2020-04-05,Semi-Annually,192374293.0,0
U013,020034915,Spectrum Technologies,2020-05-08,2020.0,191006939.0,2020-02-09,20190722,20200507,20190709.0,USD,RV,1.0,33274.19,2019-11-13,Net 7,191006939.0,1
U005,020040797,Horizon Holdings,2019-08-17,2019.0,196033823.0,2020-01-11,20190215,20190323,20190303.0,CAD,RV,1.0,53181.01,2019-10-15,Consumables,196033823.0,1
U002,020034871,Innovatech Solutions,NaN,2019.0,199039888.0,2019-09-19,20190613,20200423,20190513.0,CAD,RV,1.0,791169.0,2020-03-16,1/90 EOM,199039888.0,0
U005,020091890,Spectrum Technologies,2019-12-29,2019.0,196407475.0,2019-09-10,20191129,20200122,20191227.0,USD,RV,1.0,366430.27,2019-03-15,Subscription,196407475.0,1
U007,020007355,Quantum Enterprises,2020-05-06,2020.0,196093071.0,2019-12-16,20200316,20191016,20200316.0,USD,RV,1.0,9328.58,2019-10-31,90 Prox,196093071.0,1
U013,020042752,Optimum Tech Partners,2019-11-12,2020.0,199647173.0,2020-01-18,20190213,20190704,20190901.0,USD,RV,1.0,50562.16,2020-02-28,Pro-Rata,199647173.0,0
CA02,020053375,Summit Technologies,NaN,2020.0,191973735.0,2019-03-19,20190811,20190606,20200210.0,USD,RV,1.0,4604.91,2019-10-29,Monthly,191973735.0,0
U001,020077318,Pioneer Industries,2019-07-01,2019.0,199094101.0,2019-01-16,20190714,20190604,20200512.0,USD,RV,1.0,3426.44,2020-02-20,Disposable,199094101.0,0
U002,020068883,Ascend Industries,2019-05-04,2019.0,197299733.0,2019-05-02,20190621,20190720,20190604.0,CAD,RV,1.0,7567.05,2019-11-04,Immediate,197299733.0,0
CA02,020046626,Vertex Solutions Inc.,2019-06-24,2019.0,190889735.0,2019-05-30,20190821,20200209,20190824.0,USD,RV,1.0,5107.08,2019-04-16,Escrow,190889735.0,1
U001,020004969,Apex Enterprises,NaN,2019.0,196794234.0,2019-12-02,20190330,20190531,20190801.0,CAD,RV,1.0,6656.29,2019-07-20,CIA,196794234.0,1
U005,020061913,OmniTech Solutions,2019-03-20,2019.0,197495058.0,2019-04-12,20190908,20190121,20191018.0,CAD,RV,1.0,6394.28,2019-01-19,Lease-to-Own,197495058.0,0
CA02,020080649,Summit Technologies,2019-06-27,2019.0,190232799.0,2019-12-15,20190901,20190206,20190710.0,CAD,RV,1.0,9824.24,2019-02-13,Fixed,190232799.0,0
U002,020080062,Echelon Industries,2019-08-16,2020.0,195801266.0,2020-03-20,20190314,20200504,20200420.0,USD,RV,1.0,8645.55,2020-03-08,Tiered,195801266.0,0
CA02,020064738,Future Commerce Ltd.,NaN,2020.0,199208074.0,2019-06-26,20190725,20190531,20190724.0,CAD,RV,1.0,495994.98,2019-08-02,N90,199208074.0,1
U005,020027916,Innovatech Solutions,2019-04-21,2020.0,196716556.0,2019-04-13,20200223,20190216,20190430.0,CAD,RV,1.0,455073.82,2019-07-26,Immediate,196716556.0,1
U005,020038653,Innovatech Solutions,2019-04-29,2019.0,190541304.0,2019-07-09,20190629,20190607,20190506.0,CAD,RV,1.0,6000.55,2019-03-15,PPD,190541304.0,1
U007,020047525,Nexus Networks,2020-03-16,2020.0,194360576.0,2019-10-01,20200427,20191127,20191105.0,USD,RV,1.0,34396.11,2019-03-08,1/30 EOM,194360576.0,0
U001,020058163,Pioneer Industries,NaN,2019.0,193589707.0,2019-05-29,20190920,20191025,20190730.0,CAD,RV,1.0,743204.82,2019-08-23,1/10 Prox,193589707.0,1
U013,020065101,InnovaTech Group,2019-08-27,2019.0,198857216.0,2020-02-25,20190310,20190204,20190619.0,CAD,RV,1.0,5721.76,2020-05-03,Out-of-Pocket,198857216.0,0
U013,020013245,Quantum Dynamics,2019-07-17,2019.0,196440105.0,2019-01-17,20200501,20190313,20190527.0,CAD,RV,1.0,47000.21,2020-04-21,Daily,196440105.0,0
U001,020005293,NextGen Solutions,2019-10-04,2019.0,193738363.0,2020-02-19,20200111,20190306,20200129.0,CAD,RV,1.0,44821.82,2020-01-27,Net 15,193738363.0,0
U005,020037934,Enterprise Innovations,NaN,2020.0,195632780.0,2020-01-24,20200309,20190424,20190923.0,CAD,RV,1.0,2351.4,2019-10-02,N30,195632780.0,1
CA02,020072836,Dynamic Industries,2019-02-24,2019.0,196880752.0,2019-10-12,20200225,20190530,20191226.0,USD,RV,1.0,84522.79,2020-03-18,PIB,196880752.0,0
U001,020018169,OmniTech Solutions,2019-11-25,2019.0,192970164.0,2019-10-24,20200102,20190906,20190602.0,CAD,RV,1.0,81598.36,2019-06-09,"2/10, Net 30",192970164.0,1
U005,020055942,Skyline Innovations,2019-02-18,2020.0,191216388.0,2019-04-02,20190214,20200205,20190731.0,CAD,RV,1.0,13414.42,2020-05-09,Monthly,191216388.0,1
CA02,020096150,Nexus Networks,NaN,2020.0,193718994.0,2020-04-29,20190221,20200205,20200106.0,CAD,RV,1.0,322650.67,2019-04-27,COD,193718994.0,1
U001,020024744,Stellar Supplies LLC,2019-02-20,2020.0,195414458.0,2020-02-17,20190715,20190612,20200225.0,CAD,RV,1.0,2887.34,2019-06-22,"2/20, Net 60",195414458.0,1
U001,020069726,Velocity Solutions,2019-07-10,2019.0,199586422.0,2020-04-12,20190325,20200229,20190710.0,USD,RV,1.0,1366.44,2020-02-23,60 Prox,199586422.0,0
U013,020020576,Advantage Solutions,2020-04-05,2020.0,191924814.0,2019-05-09,20191219,20190707,20191027.0,CAD,RV,1.0,2768.65,2019-11-07,Net 75,191924814.0,1
CA02,020041211,Prime Innovations,NaN,2019.0,192964940.0,2020-03-20,20190928,20190718,20190415.0,CAD,RV,1.0,5089.54,2020-04-02,Subscription,192964940.0,0
U013,020007917,Skyline Innovations,2019-05-06,2020.0,194933479.0,2019-08-26,20200126,20190309,20190729.0,CAD,RV,1.0,842764.71,2019-03-05,1/90 Prox,194933479.0,0
U013,020081716,Infinity Holdings,2019-07-07,2020.0,194930893.0,2020-02-18,20191112,20190127,20191019.0,USD,RV,1.0,315911.12,2019-04-13,1/15 Prox,194930893.0,0
U001,020023234,Innovatech Solutions,2020-05-02,2019.0,196527005.0,2019-02-01,20191021,20191229,20190512.0,CAD,RV,1.0,138308.03,2019-02-03,60 Prox,196527005.0,0
CA02,020069084,Elite Systems Group,NaN,2019.0,194318239.0,2019-03-29,20190926,20191217,20190411.0,USD,RV,1.0,6903.29,2019-11-14,Annually,194318239.0,1
CA02,020002045,BlueWave Enterprises,2019-07-15,2019.0,192156626.0,2020-02-07,20190904,20190831,20200118.0,USD,RV,1.0,1410.64,2019-08-08,1/10 Prox,192156626.0,1
U002,020002023,Skyline Innovations,2019-06-30,2019.0,190723621.0,2019-12-30,20191106,20190601,20190508.0,CAD,RV,1.0,56908.72,2020-01-18,1/30 Prox,190723621.0,1
U013,020087914,Ultimate Solutions,2019-06-14,2020.0,190350521.0,2019-07-02,20190506,20190122,20190228.0,CAD,RV,1.0,3823.65,2019-07-13,Subscription,190350521.0,1
U005,020009531,Ultimate Solutions,NaN,2020.0,198146845.0,2020-03-19,20191130,20191105,20200313.0,USD,RV,1.0,167421.6,2019-11-21,Deductible,198146845.0,0
U002,020065529,Echelon Industries,2020-01-11,2020.0,195420081.0,2020-05-02,20190318,20191215,20190323.0,USD,RV,1.0,41143.93,2019-04-05,60 Prox,195420081.0,0
U007,020097790,Enterprise Innovations,2020-01-17,2019.0,199464863.0,2019-08-15,20200518,20191202,20191030.0,CAD,RV,1.0,62663.94,2020-01-14,Monthly,199464863.0,0
CA02,020068741,Peak Technologies,2020-05-15,2020.0,193634022.0,2019-11-27,20190831,20190806,20190210.0,CAD,RV,1.0,1460.32,2019-10-04,Deductible,193634022.0,0
CA02,020047156,Apex Enterprises,NaN,2020.0,190396401.0,2020-03-14,20190116,20200511,20200502.0,CAD,RV,1.0,8980.23,2020-01-07,Pre-Payment,190396401.0,1
U005,020018420,Unified Ventures,2019-08-21,2020.0,191974962.0,2019-03-29,20190319,20190708,20200207.0,CAD,RV,1.0,38782.23,2019-09-08,COD,191974962.0,1
U013,020046171,Pioneer Industries,2020-03-15,2020.0,196209426.0,2019-01-11,20190809,20200207,20190218.0,USD,RV,1.0,7160.9,2019-02-13,Tiered,196209426.0,0
CA02,020019000,Fortune Solutions,2019-03-23,2019.0,192916843.0,2019-11-28,20190819,20200101,20190501.0,CAD,RV,1.0,976030.39,2019-10-17,Net 45,192916843.0,0
U005,020038129,Crest Business Services,NaN,2019.0,191241783.0,2020-01-05,20190709,20200113,20190816.0,CAD,RV,1.0,799303.75,2019-05-14,Monthly,191241783.0,0
U001,020070178,Peak Technologies,2020-01-31,2020.0,192984073.0,2019-10-09,20190112,20191031,20191017.0,USD,RV,1.0,88895.12,2020-03-31,Due Upon Receipt,192984073.0,0
U001,020068805,Synergy Innovations,2019-09-18,2020.0,190905648.0,2020-05-13,20190913,20190114,20191006.0,CAD,RV,1.0,72956.6,2020-01-24,45 Prox,190905648.0,1
U002,020020383,Ultimate Solutions,2019-07-02,2020.0,193202563.0,2020-01-28,20190614,20190725,20190708.0,CAD,RV,1.0,15333.16,2019-08-29,1/90 EOM,193202563.0,1
U013,020046456,Apex Enterprises,NaN,2019.0,190642429.0,2019-01-13,20191021,20191011,20190618.0,USD,RV,1.0,668295.83,2019-09-07,90 Prox,190642429.0,0
U005,020064660,Apex Enterprises,2019-07-30,2019.0,196966411.0,2019-02-02,20200416,20190927,20190601.0,USD,RV,1.0,52748.69,2019-02-15,60 EOM,196966411.0,0
U013,020074165,Peak Technologies,2020-04-24,2020.0,193117989.0,2020-02-15,20190614,20190806,20190910.0,USD,RV,1.0,3344.37,2020-01-07,"2/20, Net 60",193117989.0,1
U013,020097126,Global Tech Solutions,2019-10-25,2019.0,198781564.0,2019-08-05,20200422,20190330,20190910.0,USD,RV,1.0,2894.5,2019-05-12,Daily,198781564.0,0
U005,020099411,Vanguard Ventures,NaN,2020.0,192976626.0,2019-06-30,20190128,20200323,20190308.0,USD,RV,1.0,40799.7,2020-01-18,90 EOM,192976626.0,0
U007,020054099,Pioneer Industries,2019-09-15,2019.0,191244749.0,2019-12-11,20200308,20190327,20200315.0,USD,RV,1.0,1413.35,2019-06-06,Tiered,191244749.0,1
U001,020089279,Vertex Solutions Inc.,2020-04-23,2020.0,191416098.0,2019-07-10,20190330,20191213,20200507.0,USD,RV,1.0,4805.66,2019-08-23,Licencing,191416098.0,0
CA02,020007676,Velocity Solutions,2020-03-01,2019.0,197773910.0,2019-04-16,20190925,20200103,20191005.0,USD,RV,1.0,196944.12,2019-10-06,COD,197773910.0,0
U005,020010843,Crest Business Services,NaN,2020.0,190689541.0,2020-01-31,20190720,20190525,20190306.0,CAD,RV,1.0,20595.37,2019-03-06,Maintenance,190689541.0,0
U001,020021120,OmniTech Solutions,2019-10-29,2019.0,192342057.0,2020-01-11,20191104,20190713,20191013.0,CAD,RV,1.0,39109.77,2019-01-29,Tiered,192342057.0,0
U005,020084253,Alliance Enterprises,2019-06-05,2020.0,199614353.0,2020-02-23,20191009,20190927,20190830.0,USD,RV,1.0,827045.5,2019-03-23,Disposable,199614353.0,1
CA02,020036600,OmniTech Solutions,2019-04-23,2020.0,191324565.0,2020-02-04,20191031,20200304,20190314.0,USD,RV,1.0,23698.32,2020-02-16,Tiered,191324565.0,0
CA02,020099224,Pinnacle Manufacturing,NaN,2020.0,196895741.0,2019-05-23,20190914,20200507,20200402.0,CAD,RV,1.0,774473.14,2019-01-21,"2/10, Net 30",196895741.0,1
CA02,020041810,Fortune Solutions,2019-03-19,2020.0,199323992.0,2019-10-25,20200208,20191112,20191204.0,USD,RV,1.0,38614.31,2019-05-09,Monthly,199323992.0,0
CA02,020046721,Nexus Networks,2019-07-17,2019.0,193238594.0,2019-08-02,20190129,20191112,20190307.0,CAD,RV,1.0,36215.42,2020-05-12,Net 7,193238594.0,0
U001,020026701,Global Nexus,2019-03-24,2020.0,194649739.0,2019-05-03,20190622,20190221,20190509.0,CAD,RV,1.0,43359.92,2019-04-16,Semi-Annually,194649739.0,0
U007,020060208,Titanium Technologies,NaN,2019.0,199267623.0,2019-02-26,20200513,20200405,20200306.0,USD,RV,1.0,2834.86,2019-12-28,Semi-Annually,199267623.0,0
U002,020065768,Cortex Innovations,2020-03-03,2019.0,190623844.0,2020-05-10,20190118,20200112,20190530.0,CAD,RV,1.0,974108.89,2019-07-29,Cash,190623844.0,1
U005,020061787,Vertex Solutions Inc.,2020-02-15,2020.0,190493321.0,2020-02-28,20190520,20190805,20191214.0,CAD,RV,1.0,56936.57,2020-01-01,1/30 Prox,190493321.0,1
U005,020073100,InnovaTech Group,2019-01-30,2020.0,198282974.0,2019-10-30,20190812,20200125,20190308.0,CAD,RV,1.0,351809.31,2020-05-14,1/60 EOM,198282974.0,0
U002,020051373,Optimum Tech Partners,NaN,2020.0,190657392.0,2019-08-04,20190319,20190123,20190426.0,USD,RV,1.0,3324.27,2020-01-03,1/30 EOM,190657392.0,1
U013,020084764,Optimum Tech Partners,2019-05-09,2020.0,196940649.0,2019-11-30,20190127,20190609,20190825.0,CAD,RV,1.0,675257.04,2019-09-18,Co-Pay,196940649.0,1
U002,020074194,Fortune Solutions,2019-07-03,2020.0,196788543.0,2019-12-01,20190218,20190820,20190426.0,USD,RV,1.0,71318.89,2019-12-12,N60,196788543.0,1
U007,020056570,Future Commerce Ltd.,2019-09-18,2020.0,191256955.0,2020-05-12,20200325,20191223,20191130.0,USD,RV,1.0,506542.84,2019-05-28,1/90 EOM,191256955.0,0
U007,020095652,Apex Enterprises,NaN,2020.0,199402282.0,2019-07-26,20190923,20191006,20200124.0,USD,RV,1.0,760886.09,2019-10-21,Consumables,199402282.0,0
U013,020068205,Innovatech Solutions,2019-02-20,2020.0,193697892.0,2019-02-14,20200502,20190501,20190819.0,CAD,RV,1.0,80792.15,2019-10-11,N30,193697892.0,1
U005,020057863,Crest Business Services,2020-03-05,2020.0,197972858.0,2019-08-01,20190225,20190407,20191022.0,CAD,RV,1.0,6425.33,2019-06-18,Lump Sum,197972858.0,1
U001,020011483,NextWave Technologies,2020-02-20,2020.0,198145371.0,2019-03-23,20190427,20200317,20190605.0,CAD,RV,1.0,2687.97,2020-02-08,Out-of-Pocket,198145371.0,0
U007,020068072,Stellar Supplies LLC,NaN,2020.0,196417036.0,2020-04-09,20200406,20190906,20200514.0,USD,RV,1.0,158033.39,2020-05-12,Hybrid,196417036.0,1
U013,020087235,OmniTech Solutions,2020-01-17,2019.0,196526177.0,2020-01-02,20200429,20191125,20200514.0,USD,RV,1.0,755658.17,2019-09-29,Net 7,196526177.0,0
CA02,020026123,Apex Enterprises,2019-08-12,2019.0,191784240.0,2019-02-07,20200324,20200123,20200220.0,USD,RV,1.0,7053.83,2019-08-10,PIB,191784240.0,1
U005,020086793,Zenith Industries,2019-07-20,2019.0,199106608.0,2019-06-05,20190511,20200322,20200109.0,USD,RV,1.0,70714.71,2019-08-12,Rental,199106608.0,0
U007,020005700,Enterprise Innovations,NaN,2019.0,193209012.0,2019-12-13,20200419,20200418,20200224.0,CAD,RV,1.0,1005.54,2020-03-09,45 Prox,193209012.0,0
U007,020046556,Infinity Holdings,2020-04-27,2020.0,194471497.0,2019-11-09,20200416,20190718,20190413.0,USD,RV,1.0,27231.17,2020-01-20,PIB,194471497.0,1
CA02,020014256,Echelon Industries,2019-04-01,2020.0,198551138.0,2019-05-27,20190302,20191110,20191001.0,CAD,RV,1.0,63547.88,2019-12-23,Yearly,198551138.0,1
CA02,020071409,Elite Systems Group,2019-04-17,2020.0,199037101.0,2019-01-15,20190919,20200302,20200506.0,USD,RV,1.0,568012.26,2019-07-02,Maintenance,199037101.0,1
CA02,020004962,Titanium Technologies,NaN,2020.0,191152935.0,2019-08-01,20190131,20190115,20190525.0,USD,RV,1.0,4206.93,2019-03-09,Co-Pay,191152935.0,1
U007,020076072,Pinnacle Manufacturing,2019-07-21,2020.0,196539107.0,2020-02-24,20190428,20190507,20190824.0,CAD,RV,1.0,10957.69,2019-12-01,"2/15, Net 45",196539107.0,0
U005,020063814,OmniTech Solutions,2019-03-13,2020.0,193706621.0,2019-06-04,20200126,20190515,20200323.0,USD,RV,1.0,45785.54,2019-04-26,Net 15,193706621.0,1
U013,020095407,Quantum Dynamics,2019-01-23,2020.0,196804019.0,2019-10-15,20200408,20191104,20190702.0,CAD,RV,1.0,872964.03,2019-04-15,PPD,196804019.0,0
CA02,020040116,Optimum Tech Partners,NaN,2019.0,197554432.0,2019-10-23,20190217,20200216,20190325.0,CAD,RV,1.0,75768.19,2019-08-30,45 EOM,197554432.0,0
U001,020077179,Infinity Holdings,2019-04-20,2019.0,191015890.0,2019-03-11,20200415,20190516,20190731.0,CAD,RV,1.0,8581.58,2019-01-16,N90,191015890.0,1
U002,020034404,Dynamic Industries,2019-10-06,2019.0,190551916.0,2020-04-05,20200417,20190921,20200216.0,CAD,RV,1.0,1437.59,2019-08-27,"2/15, Net 45",190551916.0,1
U007,020073438,Infinity Holdings,2019-01-16,2019.0,197588858.0,2019-05-05,20190922,20190411,20200201.0,CAD,RV,1.0,49976.27,2019-11-13,Monthly,197588858.0,1
U013,020014862,Global Tech Solutions,NaN,2020.0,195035497.0,2019-05-27,20190118,20190512,20190826.0,CAD,RV,1.0,667362.87,2019-08-07,Hybrid,195035497.0,1
U001,020014560,Nexus Networks,2020-03-03,2020.0,192946901.0,2020-03-21,20191029,20200218,20190526.0,USD,RV,1.0,29830.08,2019-11-07,Semi-Annually,192946901.0,1
CA02,020039106,Unified Ventures,2019-07-21,2020.0,198643791.0,2019-04-22,20191231,20200109,20191129.0,CAD,RV,1.0,549711.01,2019-04-04,Due Upon Receipt,198643791.0,0
U013,020001174,Cortex Innovations,2019-09-12,2020.0,196843035.0,2020-03-27,20190214,20200419,20190411.0,USD,RV,1.0,5344.93,2019-04-14,1/90 EOM,196843035.0,1
U002,020041322,Global Tech Solutions,NaN,2020.0,196489275.0,2020-04-16,20190501,20190525,20191019.0,CAD,RV,1.0,60598.84,2020-02-24,Pre-Payment,196489275.0,0
U001,020003011,Cortex Innovations,2019-06-21,2020.0,197915759.0,2019-09-18,20200411,20200409,20190820.0,CAD,RV,1.0,623502.46,2019-10-12,"2/10, Net 30",197915759.0,0
CA02,020054295,BlueWave Enterprises,2020-04-18,2020.0,199950089.0,2019-07-29,20200205,20190728,20190916.0,CAD,RV,1.0,256998.55,2019-02-15,Weekly,199950089.0,1
U005,020064756,Alliance Enterprises,2019-10-24,2019.0,191782718.0,2019-05-29,20190212,20200404,20200508.0,CAD,RV,1.0,5442.71,2019-08-21,1/60 EOM,191782718.0,0
U005,020008614,Summit Technologies,NaN,2020.0,192795567.0,2020-03-16,20190212,20190810,20190212.0,CAD,RV,1.0,6507.23,2019-02-15,1/15 EOM,192795567.0,1
U002,020002433,Velocity Solutions,2019-04-23,2019.0,194435701.0,2019-07-11,20200422,20190602,20191227.0,CAD,RV,1.0,2435.51,2020-02-20,Tiered,194435701.0,1
U007,020035572,Vertex Solutions Inc.,2020-03-16,2019.0,194974101.0,2019-02-05,20190131,20190409,20190529.0,USD,RV,1.0,39393.21,2019-03-17,"2/15, Net 45",194974101.0,1
U013,020054141,Fortune Solutions,2020-01-28,2019.0,196807594.0,2019-06-24,20190607,20190522,20190405.0,USD,RV,1.0,61228.5,2019-11-24,1/30 EOM,196807594.0,1
CA02,020046115,Fortune Solutions,NaN,2020.0,197451589.0,2019-01-22,20190301,20200130,20190830.0,USD,RV,1.0,7121.61,2019-09-30,90 Prox,197451589.0,1
U013,020008701,Nexus Networks,2019-10-23,2019.0,191635970.0,2019-09-14,20200421,20190905,20190614.0,USD,RV,1.0,47283.04,2020-05-13,Net 15,191635970.0,1
U013,020027387,NextGen Solutions,2020-04-06,2019.0,198348542.0,2019-11-03,20190911,20200506,20191102.0,USD,RV,1.0,9309.28,2019-02-02,Fixed,198348542.0,0
U002,020080856,Apex Enterprises,2019-05-05,2019.0,192938403.0,2019-12-07,20200128,20191216,20190217.0,CAD,RV,1.0,7887.98,2019-04-17,Net 7,192938403.0,1
U013,020036458,Horizon Holdings,NaN,2020.0,198577092.0,2019-06-01,20190917,20191219,20200321.0,USD,RV,1.0,693301.71,2019-08-03,Pre-Payment,198577092.0,0
U001,020089355,Titanium Technologies,2019-04-25,2020.0,195372340.0,2020-02-14,20190228,20190428,20191106.0,USD,RV,1.0,6936.92,2019-05-14,Net 15,195372340.0,1
U013,020025417,Spectrum Technologies,2020-03-20,2020.0,191689825.0,2019-12-28,20191027,20190401,20190803.0,CAD,RV,1.0,997269.92,2020-04-14,CIA,191689825.0,1
U007,020073478,Vanguard Ventures,2019-12-13,2020.0,197615789.0,2019-03-19,20200102,20200316,20190715.0,CAD,RV,1.0,277574.67,2020-04-16,Monthly,197615789.0,0
U007,020041282,Peak Technologies,NaN,2020.0,192597687.0,2019-01-23,20190330,20190509,20200218.0,CAD,RV,1.0,59206.14,2020-05-09,Cash,192597687.0,1
U007,020021364,InnovaTech Group,2019-01-31,2020.0,196102475.0,2020-02-25,20190905,20191231,20190730.0,USD,RV,1.0,56194.69,2019-04-04,PID,196102475.0,0
U002,020014526,Prime Logistics,2019-04-21,2019.0,193796694.0,2019-07-04,20190603,20200211,20190520.0,USD,RV,1.0,73687.34,2019-09-19,Consumables,193796694.0,1
CA02,020012615,Advanced Enterprises,2019-06-01,2019.0,191425829.0,2020-04-18,20200508,20200514,20190407.0,USD,RV,1.0,5288.54,2020-04-17,End of Month,191425829.0,1
U013,020043699,Vanguard Ventures,NaN,2020.0,199274746.0,2019-02-12,20190504,20200114,20191125.0,CAD,RV,1.0,9982.38,2019-07-20,Deductible,199274746.0,0
U013,020015811,Global Ventures,2019-07-13,2020.0,198050947.0,2019-09-08,20200407,20190920,20190901.0,CAD,RV,1.0,3893.92,2020-02-11,Tiered,198050947.0,0
U002,020066685,Cortex Innovations,2019-03-10,2020.0,191647950.0,2019-06-13,20200128,20190821,20190524.0,CAD,RV,1.0,6516.07,2019-05-15,45 EOM,191647950.0,1
U013,020067271,Cortex Innovations,2019-05-30,2019.0,198487975.0,2019-05-25,20200216,20190720,20190215.0,USD,RV,1.0,269455.86,2020-02-01,CIA,198487975.0,0
